Category,Area,Ratio,Size_COCO,Center_X,Center_Y
dog,17388.7488,0.4884460462158151,Large (>96²),0.45128124999999997,0.59475
dog,17313.7608,0.4982565313019688,Large (>96²),0.4498125,0.6053958333333334
dog,2803.0704,1.3695844385499558,Medium,0.6645312499999999,0.5706666666666667
dog,18193.279000000002,0.4950185175525533,Large (>96²),0.44646875,0.5990625
dog,15655.785600000001,0.48747279727693765,Large (>96²),0.41384375,0.5832291666666667
dog,16647.754,0.4809459822628326,Large (>96²),0.41193749999999996,0.5959375
dog,16257.280799999999,0.5089240754210261,Large (>96²),0.38390625,0.6119375
dog,3174.4068,1.283071974266184,Medium,0.59559375,0.5786666666666667
dog,15230.398799999999,0.4429942832488405,Large (>96²),0.38356250000000003,0.6137083333333333
dog,3304.5359999999996,1.193462561763588,Medium,0.56984375,0.5813333333333333
dog,14572.3778,0.4319703816627648,Large (>96²),0.3921875,0.5996458333333333
dog,2796.1814999999997,1.263124335812965,Medium,0.5517031250000001,0.5719791666666667
dog,14627.2509,0.43568192981498666,Large (>96²),0.392953125,0.5953125
dog,20299.383,0.4745672565515908,Large (>96²),0.524484375,0.458
dog,8452.654799999998,0.44397738802725034,Medium,0.44078125,0.545875
dog,9286.536,0.480506401956553,Large (>96²),0.42078125,0.5535
dog,10237.554000000002,0.5238197424892703,Large (>96²),0.419140625,0.5777083333333334
dog,11173.6238,0.5782317818861953,Large (>96²),0.43028125,0.6056041666666666
dog,9710.0736,0.4784500912536852,Large (>96²),0.42565624999999996,0.6476666666666666
dog,30258.218100000002,1.0071539837304562,Large (>96²),0.4953906249999999,0.6388958333333333
dog,30174.228000000003,1.0190027894002789,Large (>96²),0.499234375,0.6415000000000001
dog,30354.825,1.0201159420289856,Large (>96²),0.4988906249999999,0.640625
dog,28862.699999999997,0.9699710144927536,Large (>96²),0.48668750000000005,0.640625
dog,30241.2732,1.73666262503789,Large (>96²),0.35807812499999997,0.39645833333333336
dog,10546.0146,0.9282296650717703,Large (>96²),0.386375,0.7050625
dog,6771.0507,0.6458638538919816,Medium,0.319484375,0.7641041666666666
dog,27548.121600000002,2.128691983122363,Large (>96²),0.38228125,0.7525833333333334
dog,5089.6372,2.139840065614107,Medium,0.6125312500000001,0.8025208333333332
dog,4229.687,1.9001695633743112,Medium,0.5891093749999999,0.785375
dog,3604.4811,2.2607062359128474,Medium,0.17667187499999998,0.8907708333333333
dog,2696.38,2.8058064516129035,Medium,0.37059375,0.7930416666666668
dog,1946.0028,1.7013601419278532,Medium,0.80475,0.8065833333333333
dog,18901.0393,2.090335471658429,Large (>96²),0.527953125,0.5033125
dog,23996.9145,2.148263790330211,Large (>96²),0.6125468749999999,0.42214583333333333
dog,25848.1963,2.199335854625957,Large (>96²),0.565265625,0.4324791666666667
dog,21384.4188,0.8144285361639102,Large (>96²),0.306453125,0.6223333333333334
dog,9084.8816,0.9123158633129572,Medium,0.69825,0.5942291666666667
dog,7738.5936,1.19240317775571,Medium,0.57125,0.587375
dog,13649.5296,1.156480117820324,Large (>96²),0.43196874999999996,0.39691666666666664
dog,9921.445,1.0490488431876606,Large (>96²),0.46296875000000004,0.6470208333333333
dog,14802.311999999998,2.003257328990228,Large (>96²),0.299,0.798875
dog,9782.157199999998,1.3713000236798485,Large (>96²),0.296875,0.7853333333333333
dog,6891.279999999999,1.6013719512195124,Medium,0.524828125,0.6314583333333333
dog,5702.1204,1.964179658500371,Medium,0.834609375,0.6799583333333333
dog,4564.4872,1.7576530612244896,Medium,0.770203125,0.68375
dog,4559.3763,1.792782074162205,Medium,0.7780156249999999,0.6536458333333334
dog,2922.0312,0.8497612551159618,Medium,0.392953125,0.564875
dog,3260.9796,1.0725426187885383,Medium,0.46090625,0.4950833333333333
dog,3351.6,1.06875,Medium,0.32792187500000003,0.5420416666666666
dog,2929.3614,0.8847758081334723,Medium,0.345171875,0.5504166666666667
dog,3191.825,0.548983606557377,Medium,0.608375,0.6206875000000001
dog,15375.423999999999,1.231430105602291,Large (>96²),0.4506562499999999,0.5866666666666667
dog,11086.911600000001,1.275555078837284,Large (>96²),0.4483125,0.5905208333333333
dog,17216.281,1.0532655455612046,Large (>96²),0.3546875,0.6968958333333333
dog,3102.2564999999995,1.5218161683277962,Medium,0.311921875,0.7659374999999999
dog,2096.6998,1.2827108582735591,Medium,0.4286875,0.7248541666666667
dog,36612.2644,0.6513834992407626,Large (>96²),0.412328125,0.49391666666666667
dog,7959.775000000001,0.6603515802896438,Medium,0.88671875,0.6106874999999999
dog,41476.554,0.8047749096995859,Large (>96²),0.29134374999999996,0.48512500000000003
dog,4430.51,0.493509234828496,Medium,0.38396874999999997,0.7807291666666667
dog,11107.5921,0.9361057559900853,Large (>96²),0.501765625,0.7688541666666667
dog,5437.7408,1.0396847345132745,Medium,0.375296875,0.5951249999999999
dog,4144.2764,1.1702234918501093,Medium,0.34709375,0.7090208333333333
dog,8793.3456,1.4815680166147456,Medium,0.7148749999999999,0.5042500000000001
dog,10183.673200000001,1.259201601245413,Large (>96²),0.34259375,0.5710208333333334
dog,8673.8477,1.5844032977429383,Medium,0.644921875,0.5638958333333334
dog,9802.5727,1.2350432147266808,Large (>96²),0.287796875,0.5953125
dog,11737.152,1.538990037787702,Large (>96²),0.63765625,0.6298541666666666
dog,6766.9521,0.8942407173238305,Medium,0.820734375,0.7006875
dog,4832.6458999999995,1.1898634865840263,Medium,0.881484375,0.4296041666666666
dog,3596.0924999999997,1.295312203454166,Medium,0.649578125,0.4570208333333333
dog,3932.2496000000006,0.45977508650519033,Medium,0.08459375,0.5885
dog,4443.935399999999,1.8202792956891318,Medium,0.7930625,0.5334791666666666
dog,2374.8634,0.8372136687945927,Medium,0.570921875,0.5623333333333334
dog,6470.55,0.7041518881702483,Medium,0.10546875,0.6198333333333333
dog,5218.773,1.7699815837937385,Medium,0.715703125,0.3735416666666667
dog,4045.6171999999997,1.7015996718621822,Medium,0.443453125,0.3411666666666667
dog,6474.1974,1.3353439609363782,Medium,0.8523125,0.4330625
dog,10084.7712,2.4729094895082993,Large (>96²),0.362625,0.29450000000000004
dog,6100.836,1.5896690879741726,Medium,0.8348749999999999,0.38656250000000003
dog,10640.939400000001,2.162959794696322,Large (>96²),0.32951562500000003,0.26245833333333335
dog,5427.5675,1.3961507618283882,Medium,0.645109375,0.3763958333333333
dog,5183.0,1.028169014084507,Medium,0.8828125,0.43366666666666664
dog,3298.5984000000003,1.073980512450379,Medium,0.47078125000000004,0.872375
dog,1778.3588,1.0704121687929344,Medium,0.694453125,0.7099166666666666
dog,2105.9808000000003,1.0507035961581415,Medium,0.49681250000000005,0.7070624999999999
dog,8000.222399999999,0.8992790500424088,Medium,0.59215625,0.6600416666666666
dog,1010.055,0.6437768240343348,Small (<32²),0.43178125000000006,0.6519375000000001
dog,6441.714400000001,0.8009589652096342,Medium,0.552359375,0.6642500000000001
dog,886.1759999999999,0.8318014705882353,Small (<32²),0.423734375,0.6457916666666665
dog,7299.093000000001,1.0050457639051866,Medium,0.499703125,0.6619166666666667
dog,6654.9216,0.9116338951310862,Medium,0.5018906249999999,0.6485
dog,6592.751400000001,0.9702778114764042,Medium,0.5104062500000001,0.6508958333333333
dog,6932.4599,1.4306852463726476,Medium,0.513671875,0.6571458333333333
dog,10692.432,1.1748427672955974,Large (>96²),0.8248749999999999,0.7994583333333334
dog,11921.5152,1.2831206556696753,Large (>96²),0.8065312500000001,0.7876041666666667
dog,11498.034599999999,0.9430356819416772,Large (>96²),0.8163281250000001,0.7699583333333334
dog,11316.560000000001,1.0071698113207548,Large (>96²),0.8022187500000001,0.7711666666666667
dog,10864.088,0.9322834645669291,Large (>96²),0.8135,0.7734791666666666
dog,11386.9604,1.1529482793318575,Large (>96²),0.8209687499999999,0.760875
dog,11509.012499999999,0.9731494252873563,Large (>96²),0.834609375,0.7734375
dog,9213.0522,0.8787967574958493,Medium,0.8280937500000001,0.7827708333333333
dog,9739.409899999999,1.0310731556744521,Large (>96²),0.823265625,0.7841041666666667
dog,8290.1808,0.9247993240388678,Medium,0.8164999999999999,0.7840416666666667
dog,8075.3712,0.8229355945891378,Medium,0.8018437500000001,0.7845
dog,6592.9920999999995,0.6064064448067517,Medium,0.790203125,0.7653958333333333
dog,1426.2248,0.8896103896103895,Medium,0.2366875,0.7083333333333334
dog,10218.4443,0.7453241096592365,Large (>96²),0.595984375,0.7491041666666667
dog,1913.9784,1.0133456051541647,Medium,0.27493749999999995,0.6790833333333333
dog,9910.7904,0.6930924903830071,Large (>96²),0.58653125,0.7508750000000001
dog,3601.5735,0.6016543880056869,Medium,0.717265625,0.7271875
dog,8238.809799999999,0.6364035858674635,Medium,0.583171875,0.7526666666666666
dog,5785.276,0.9697048161574315,Medium,0.69778125,0.6886666666666666
dog,9641.25,1.09696,Large (>96²),0.22340625000000003,0.8046875
dog,8275.4816,0.68917685709071,Medium,0.64925,0.7717083333333332
dog,10185.0,1.3302857142857143,Large (>96²),0.224375,0.8177083333333334
dog,8424.6489,0.706879179261702,Medium,0.647953125,0.7725625
dog,9641.8,1.2241126760563381,Large (>96²),0.23650000000000002,0.8151041666666666
dog,12280.1184,1.1113013698630136,Large (>96²),0.69034375,0.7727916666666667
dog,9530.8248,1.3861553304389773,Large (>96²),0.2149375,0.82725
dog,6318.4356,0.6245774507854445,Medium,0.62290625,0.7859166666666667
dog,7479.6568,0.49471372804163954,Medium,0.485671875,0.34104166666666663
dog,16306.553700000002,0.630417210719393,Large (>96²),0.690953125,0.33506250000000004
dog,8738.126100000001,0.7659395187716506,Medium,0.5492343749999999,0.3833958333333333
dog,11729.733600000001,0.870359204065811,Large (>96²),0.56153125,0.6539791666666666
dog,5937.275000000001,0.581337819117356,Medium,0.091796875,0.453625
dog,2669.4355000000005,0.5747615553925165,Medium,0.9388281249999999,0.4344375
dog,17973.943,1.0488121610266596,Large (>96²),0.60384375,0.6738125
dog,8550.1152,0.9562182741116751,Medium,0.14128125,0.6570833333333332
dog,3783.0,0.6608511763150938,Medium,0.921875,0.46141666666666664
dog,16114.252499999999,1.1331656184486372,Large (>96²),0.595234375,0.6894375
dog,4492.5,0.5564830272676684,Medium,0.921875,0.5118541666666666
dog,16359.1755,1.1294557540506855,Large (>96²),0.554859375,0.6829791666666666
dog,15599.1879,0.7275148535136242,Large (>96²),0.7254531249999999,0.5498541666666666
dog,3215.1,0.3810145874156325,Medium,0.0546875,0.6497083333333333
dog,20390.730799999998,0.5076339686658018,Large (>96²),0.634,0.5824583333333333
dog,4280.531199999999,0.8220620842572063,Medium,0.0926875,0.5184166666666666
dog,16553.6756,1.841172748365324,Large (>96²),0.27278125000000003,0.7687083333333333
dog,8107.264,0.6113233761722822,Medium,0.49546875,0.6236250000000001
dog,7963.984,0.570412999322952,Medium,0.42074999999999996,0.6732499999999999
dog,12124.145999999999,0.603655094552639,Large (>96²),0.388484375,0.47929166666666667
dog,9292.200499999999,0.5377710155952834,Large (>96²),0.507609375,0.5828541666666667
dog,11240.4204,0.5395967574308874,Large (>96²),0.38340625,0.4857708333333334
dog,4194.4716,0.6813663013000255,Medium,0.5535625,0.715
dog,5203.263099999999,0.9473755228714072,Medium,0.450203125,0.7049791666666666
dog,4947.043199999999,0.9769533445756042,Medium,0.45518749999999997,0.722875
dog,3623.3999999999996,0.5343047965998786,Medium,0.5349062499999999,0.7045625
dog,2145.2247,0.5104118463674225,Medium,0.593390625,0.7381875
dog,2732.0679,0.7985980509488801,Medium,0.113203125,0.7641875
dog,2144.8217,1.2447602987231994,Medium,0.9192968749999999,0.8069375
dog,2426.4633999999996,0.4452722839338933,Medium,0.814515625,0.7874583333333334
dog,16071.044799999998,0.8007341003741089,Large (>96²),0.17725,0.7048541666666667
dog,1582.8645000000001,0.44936815501263694,Medium,0.9583593749999999,0.7590208333333334
dog,4137.4509,0.6998309272987385,Medium,0.702546875,0.7591458333333333
dog,3820.5070000000005,0.6400465959099145,Medium,0.499140625,0.74775
dog,4421.8575,0.661651376146789,Medium,0.49729687499999997,0.7171875
dog,5495.825,0.6528610354223433,Medium,0.57146875,0.7206458333333333
dog,3677.8819999999996,0.45305216426193123,Medium,0.5611875,0.7102499999999999
dog,4270.9926,0.5196337966026914,Medium,0.561890625,0.7087083333333334
dog,5974.3944,0.8807673627974746,Medium,0.563875,0.7225
dog,3142.4967,1.4857577734290062,Medium,0.10679687499999999,0.7347291666666667
dog,9538.6626,0.5383517391630981,Large (>96²),0.88803125,0.6731458333333333
dog,4148.0960000000005,1.196501358695652,Medium,0.7519843749999999,0.7597916666666666
dog,3229.4634,1.049576347575266,Medium,0.532375,0.8010625
dog,3381.406,0.804287476866132,Medium,0.722078125,0.7322916666666667
dog,9667.1992,0.4949198626216371,Large (>96²),0.891953125,0.6619583333333333
dog,11904.225,0.624909433415447,Large (>96²),0.865234375,0.6725416666666668
dog,13394.0386,1.2220842487343586,Large (>96²),0.5006875,0.6933541666666667
dog,2839.5628,1.072289156626506,Medium,0.1143125,0.7487083333333333
dog,2523.4812,0.8035331905781585,Medium,0.722640625,0.7851250000000001
dog,20126.9375,0.5608932059335903,Large (>96²),0.833984375,0.5977708333333334
dog,3635.4460999999997,1.2986202986202986,Medium,0.770109375,0.7716875
dog,4571.4344,0.8384344528710725,Medium,0.550421875,0.7354166666666667
dog,4084.4438999999998,0.9646534501306288,Medium,0.542109375,0.7602708333333333
dog,1921.7520000000002,0.7565476190476191,Medium,0.321328125,0.6761666666666667
dog,11365.5604,1.3840211873758552,Large (>96²),0.69334375,0.75475
dog,12096.5229,1.4332208555567647,Large (>96²),0.794296875,0.5230208333333334
dog,7726.4096,1.0004551661356396,Medium,0.8626250000000001,0.5322083333333334
dog,6035.2288,1.7551159618008185,Medium,0.8391875000000001,0.8292083333333333
dog,5889.9456,1.8568892045454546,Medium,0.8365937499999999,0.8444583333333333
dog,6033.244800000001,0.6957689003436427,Medium,0.5836718750000001,0.6714583333333334
dog,2505.2765,0.5742619227857684,Medium,0.712890625,0.7383124999999999
dog,3255.6002999999996,0.550383565206085,Medium,0.6885468749999999,0.7383541666666666
dog,3564.4540000000006,0.5446229913473424,Medium,0.68603125,0.7432083333333334
dog,4826.1327,0.9034067587905322,Medium,0.666953125,0.7686041666666665
dog,1361.3605,0.5995802728226652,Medium,0.582421875,0.7781041666666666
dog,1493.8,0.6350515463917525,Medium,0.610625,0.774625
dog,41728.035200000006,1.1073562744694003,Large (>96²),0.6249375,0.41133333333333333
dog,8621.12,0.998923573735199,Medium,0.6840625,0.589375
dog,1483.3189999999997,1.108529250956807,Medium,0.473515625,0.28491666666666665
dog,11853.971199999998,2.2664546460176993,Large (>96²),0.5907656250000001,0.6975416666666666
dog,3264.7692,1.7119303869933593,Medium,0.5985937499999999,0.4781458333333333
dog,3291.4727999999996,2.1010611419909044,Medium,0.5622187500000001,0.4939166666666666
dog,6839.469000000001,1.6855572998430142,Medium,0.686390625,0.832375
dog,4363.6437000000005,1.1348169650056443,Medium,0.630765625,0.6382291666666667
dog,4727.6523,1.5910842047330767,Medium,0.858171875,0.8822708333333333
dog,6409.291499999999,0.8675974403723093,Medium,0.382171875,0.5592708333333333
dog,5030.161099999999,1.4024044080814826,Medium,0.583078125,0.5726875
dog,7634.770799999999,1.04122387013897,Medium,0.6887812500000001,0.7842708333333334
dog,5245.6838,1.7609014290949065,Medium,0.336828125,0.8862916666666666
dog,5731.8372,1.1690945444158813,Medium,0.6174999999999999,0.5712083333333333
dog,6853.5725999999995,1.7088267803568609,Medium,0.66778125,0.8680625
dog,6298.25,1.2156154487357598,Medium,0.13671875,0.36524999999999996
dog,4970.9765,1.103083569194101,Medium,0.692546875,0.7075208333333334
dog,4390.2312999999995,1.1228210458979688,Medium,0.478203125,0.5313125
dog,2444.96,1.282638570774164,Medium,0.32446875,0.49545833333333333
dog,8600.336,0.542407878017789,Medium,0.44406249999999997,0.6407916666666666
dog,3532.0481999999997,1.4167834968956539,Medium,0.62746875,0.6439791666666667
dog,9346.0689,0.3886631843683498,Large (>96²),0.24520312500000002,0.5921875
dog,12368.0196,1.2946593001841622,Large (>96²),0.5128125,0.21058333333333332
dog,6274.3464,1.5194522253345781,Medium,0.7931874999999999,0.7502083333333333
dog,2060.88,0.9531182795698925,Medium,0.52628125,0.5274166666666666
dog,4279.3608,1.2844767844767846,Medium,0.4805,0.7174583333333333
dog,1786.9812,1.1412686378569623,Medium,0.48203125,0.3584791666666666
dog,2066.7023999999997,0.5104510451045103,Medium,0.4179375,0.4802708333333333
dog,3875.3904999999995,0.7848299416536217,Medium,0.6304218749999999,0.5474374999999999
dog,25315.9143,1.7140623714309224,Large (>96²),0.427140625,0.7062708333333333
dog,11056.0,1.1056,Large (>96²),0.6753750000000001,0.7916666666666666
dog,6529.35,0.6695696202531646,Medium,0.48090625,0.5564375
dog,3006.4479999999994,0.6986280487804878,Medium,0.071640625,0.7929166666666667
dog,6505.1984,1.0043489065606361,Medium,0.126296875,0.8065416666666667
dog,2112.2953,0.8418846077061289,Medium,0.17007812500000002,0.5886875
dog,10858.114800000001,0.6800411522633746,Large (>96²),0.134265625,0.5254166666666666
dog,12250.005599999999,0.8519723125677592,Large (>96²),0.17915625,0.5953125
dog,10635.93,0.9430320150659134,Large (>96²),0.15907812500000001,0.6535416666666667
dog,7438.5864,1.8064516129032258,Medium,0.30090625,0.8663125
dog,7547.949200000001,1.4195008228195283,Medium,0.523171875,0.8480833333333334
dog,8858.894400000001,1.638514891880865,Medium,0.42371875000000003,0.7416874999999999
dog,2179.4036,1.0873352691534508,Medium,0.1986875,0.7721041666666666
dog,2875.782,0.609315866084425,Medium,0.7242500000000001,0.8358333333333333
dog,3604.06,0.9375806451612904,Medium,0.909203125,0.7822916666666667
dog,3211.0919999999996,1.0224839400428265,Medium,0.9033125,0.7591249999999999
dog,9584.1248,1.175897208684094,Large (>96²),0.61215625,0.8015000000000001
dog,2752.9062,0.749381290216136,Medium,0.07096875,0.5811458333333334
dog,2167.837,0.5401736385161799,Medium,0.23431249999999998,0.7656458333333335
dog,2482.5516000000002,0.6383899935856319,Medium,0.25320312500000003,0.7523333333333333
dog,2069.1879,0.6591111904336963,Medium,0.057703125,0.5893958333333332
dog,2521.0296,0.6851302340916585,Medium,0.06493750000000001,0.5938333333333332
dog,2596.676,0.7054557441898797,Medium,0.25246874999999996,0.7539791666666668
dog,2668.8784,0.8234674161250659,Medium,0.07325000000000001,0.5990625
dog,3537.7572999999998,0.584929921563585,Medium,0.073671875,0.6377291666666667
dog,2659.7844,0.6587976078061064,Medium,0.241875,0.7677916666666668
dog,3326.0029,0.6820850637261923,Medium,0.074390625,0.6255624999999999
dog,1904.0736000000002,0.6448288553551711,Medium,0.24712499999999998,0.7828333333333333
dog,3999.282,0.5483606557377049,Medium,0.073171875,0.6516249999999999
dog,3553.5191999999997,0.5502737680438029,Medium,0.06909375,0.6380416666666666
dog,3869.0064,0.5680358657457895,Medium,0.07325000000000001,0.6713541666666667
dog,2743.96,0.5234806629834253,Medium,0.05921875,0.6475416666666667
dog,3573.315,0.5234809973372064,Medium,0.067578125,0.6665833333333334
dog,3167.7516,0.5224091434442019,Medium,0.0635625,0.6658125
dog,3016.6227999999996,0.533581593296981,Medium,0.0626875,0.6565208333333333
dog,2977.6712,0.5661886376172091,Medium,0.06415625,0.6654166666666667
dog,3497.5570999999995,0.6733731094768975,Medium,0.075859375,0.6323958333333333
dog,2334.6592,0.3572488866897575,Medium,0.045125,0.6647916666666667
dog,3487.8418000000006,0.4684204426932437,Medium,0.06315625,0.6536875
dog,4694.5562,0.33168025552660335,Medium,0.06165625,0.7428958333333334
dog,1447.2079999999999,1.2229651162790698,Medium,0.22032812499999999,0.8247916666666666
dog,4011.9847,0.5711728910631189,Medium,0.074828125,0.6558958333333335
dog,1500.7289999999998,1.0586985391766268,Medium,0.22396875,0.8353541666666666
dog,7759.5232000000005,0.6516678885630498,Medium,0.7701718750000001,0.7685
dog,3881.8376,0.42714780237071226,Medium,0.063625,0.5505625
dog,3281.537,4.025919439579685,Medium,0.17959375,0.9404791666666666
dog,4589.8125,2.397942857142857,Medium,0.41395312500000003,0.9088541666666666
dog,3229.125,0.919831223628692,Medium,0.58646875,0.6907708333333333
dog,1987.3900999999998,0.6055157968231802,Medium,0.600296875,0.6863541666666667
dog,2349.6448,0.8060751991109465,Medium,0.6173124999999999,0.6831875000000001
dog,2011.06,0.8638341968911917,Medium,0.12665625,0.8431875000000001
dog,3676.9866,1.2146492184660123,Medium,0.15342187499999999,0.88025
dog,1202.713,0.731442663378545,Medium,0.614625,0.9154791666666667
dog,1163.9025000000001,1.1190697674418606,Medium,0.49967187499999993,0.8845208333333333
dog,1144.6590999999999,0.8015347975654935,Medium,0.513671875,0.8941458333333333
dog,1019.7564000000001,1.1376085504342017,Small (<32²),0.5534375,0.905125
dog,544.2624,0.4610011641443539,Small (<32²),0.55615625,0.8755833333333334
dog,18054.7056,1.5571136701337294,Large (>96²),0.35779687499999996,0.6913333333333334
dog,2627.0904000000005,0.7998604083057058,Medium,0.42046875000000006,0.6170625
dog,2180.2200000000003,0.7560521415270018,Medium,0.4211875,0.6750833333333333
dog,1162.8655999999999,0.7853430353430354,Medium,0.32471875,0.6797083333333334
dog,38527.6832,1.2392808529945554,Large (>96²),0.593484375,0.42241666666666666
dog,89953.8288,0.7478015165931436,Large (>96²),0.527325,0.628775
dog,93898.4382,0.9044412029421807,Large (>96²),0.435025,0.5109916666666667
dog,169075.1615,0.5466331025802391,Large (>96²),0.47270624999999994,0.5365249999999999
dog,141399.2647,0.6117478212034861,Large (>96²),0.50881875,0.599375
dog,102620.71,0.5373684210526316,Large (>96²),0.37465625,0.5962166666666667
dog,85784.0828,0.5998360525689505,Large (>96²),0.3822625,0.622025
dog,93772.4304,0.6837869950313242,Large (>96²),0.6553749999999999,0.5367999999999999
dog,107952.98780000002,0.7896630064369558,Large (>96²),0.41420625,0.4559833333333334
dog,175578.4328,0.8695255474452555,Large (>96²),0.54611875,0.5716833333333333
dog,184788.22040000002,0.8393077873918418,Large (>96²),0.528825,0.5987166666666667
dog,235151.8608,1.0094894745566054,Large (>96²),0.49682500000000007,0.5650166666666666
dog,272842.46809999994,1.1363237484949287,Large (>96²),0.45281875,0.540375
dog,250715.5936,0.9618066436853651,Large (>96²),0.6771125000000001,0.5562333333333334
dog,217204.8265,1.228919388216265,Large (>96²),0.64020625,0.5439416666666667
dog,243111.7887,0.8151654428594972,Large (>96²),0.5782312500000001,0.5320083333333333
