Category,Area,Ratio,Size_COCO,Center_X,Center_Y
obstacle,21216.0,0.49038461538461536,Large (>96²),0.0796875,0.4109375
obstacle,14352.0,0.3317307692307692,Large (>96²),0.94609375,0.4109375
obstacle,20250.0,0.4,Large (>96²),0.5078125,0.4375
obstacle,15750.0,0.3111111111111111,Large (>96²),0.0546875,0.43671875
obstacle,18675.0,0.3688888888888889,Large (>96²),0.93515625,0.43671875
obstacle,58506.0,0.6768707482993197,Large (>96²),0.4296875,0.5046875
obstacle,51156.0,0.5918367346938775,Large (>96²),0.1359375,0.5046875
obstacle,25872.0,0.29931972789115646,Large (>96²),0.93125,0.5046875
obstacle,98124.0,0.502262443438914,Large (>96²),0.446875,0.5671875
obstacle,77350.0,0.39592760180995473,Large (>96²),0.13671875,0.5671875
obstacle,48620.0,0.248868778280543,Large (>96²),0.9140625,0.5671875
obstacle,66971.0,0.5561959654178674,Large (>96²),0.4296875,0.5921875
obstacle,59337.0,0.49279538904899134,Large (>96²),0.13359375,0.59140625
obstacle,29148.0,0.2420749279538905,Large (>96²),0.934375,0.59140625
obstacle,41072.0,0.4503311258278146,Large (>96²),0.428125,0.484375
obstacle,41072.0,0.4503311258278146,Large (>96²),0.11875,0.484375
obstacle,16610.0,0.18211920529801323,Large (>96²),0.95703125,0.484375
obstacle,51198.0,0.5062893081761006,Large (>96²),0.4390625,0.534375
obstacle,47382.0,0.46855345911949686,Large (>96²),0.11640625,0.534375
obstacle,23850.0,0.2358490566037736,Large (>96²),0.94140625,0.534375
obstacle,25424.0,0.4933920704845815,Large (>96²),0.4265625,0.49375
obstacle,25424.0,0.4933920704845815,Large (>96²),0.1203125,0.49375
obstacle,9534.0,0.18502202643171806,Large (>96²),0.9671875,0.49296875
obstacle,21208.0,0.3651452282157676,Large (>96²),0.4046875,0.415625
obstacle,21208.0,0.3651452282157676,Large (>96²),0.1421875,0.415625
obstacle,3856.0,0.06639004149377593,Medium,0.9875,0.41484375
obstacle,24255.0,0.40408163265306124,Large (>96²),0.421875,0.4421875
obstacle,24255.0,0.40408163265306124,Large (>96²),0.125,0.4421875
obstacle,7840.0,0.1306122448979592,Medium,0.975,0.44140625
obstacle,18190.0,0.397196261682243,Large (>96²),0.4125,0.41875
obstacle,18190.0,0.397196261682243,Large (>96²),0.134375,0.41875
obstacle,4066.0,0.08878504672897196,Medium,0.98515625,0.41875
obstacle,11396.0,0.5202702702702703,Large (>96²),0.40625,0.45
obstacle,11396.0,0.5202702702702703,Large (>96²),0.140625,0.45
obstacle,1776.0,0.08108108108108109,Medium,0.990625,0.45
obstacle,13024.0,0.42045454545454547,Large (>96²),0.40625,0.4015625
obstacle,13024.0,0.42045454545454547,Large (>96²),0.140625,0.4015625
obstacle,1760.0,0.056818181818181816,Medium,0.9921875,0.4015625
obstacle,28584.0,0.181360201511335,Large (>96²),0.496875,0.6265625
obstacle,26996.0,0.1712846347607053,Large (>96²),0.053125,0.62578125
obstacle,26202.0,0.16624685138539042,Large (>96²),0.9484375,0.62578125
obstacle,15105.0,0.21509433962264152,Large (>96²),0.5,0.61875
obstacle,15105.0,0.21509433962264152,Large (>96²),0.046875,0.61875
obstacle,15105.0,0.21509433962264152,Large (>96²),0.9484375,0.61875
obstacle,20988.0,0.20754716981132076,Large (>96²),0.521875,0.590625
obstacle,15582.0,0.1540880503144654,Large (>96²),0.03828125,0.590625
obstacle,20988.0,0.20754716981132076,Large (>96²),0.928125,0.590625
obstacle,14300.0,0.1890909090909091,Large (>96²),0.5109375,0.5875
obstacle,13475.0,0.1781818181818182,Large (>96²),0.03828125,0.58671875
obstacle,14300.0,0.1890909090909091,Large (>96²),0.9390625,0.5875
obstacle,23430.0,0.21515151515151515,Large (>96²),0.546875,0.6390625
obstacle,11550.0,0.10606060606060606,Large (>96²),0.02734375,0.6390625
obstacle,23430.0,0.21515151515151515,Large (>96²),0.903125,0.6390625
obstacle,26700.0,0.21067415730337077,Large (>96²),0.546875,0.6578125
obstacle,13172.0,0.10393258426966293,Large (>96²),0.02890625,0.6578125
obstacle,26700.0,0.21067415730337077,Large (>96²),0.903125,0.6578125
obstacle,18900.0,0.19047619047619047,Large (>96²),0.5453125,0.56875
obstacle,9765.0,0.09841269841269841,Large (>96²),0.02421875,0.56796875
obstacle,18900.0,0.19047619047619047,Large (>96²),0.903125,0.56875
obstacle,24290.0,0.2017291066282421,Large (>96²),0.5515625,0.5765625
obstacle,11104.0,0.09221902017291066,Large (>96²),0.025,0.57578125
obstacle,24290.0,0.2017291066282421,Large (>96²),0.896875,0.5765625
obstacle,20240.0,0.31620553359683795,Large (>96²),0.53125,0.56875
obstacle,12650.0,0.1976284584980237,Large (>96²),0.0390625,0.56796875
obstacle,20240.0,0.31620553359683795,Large (>96²),0.9171875,0.56875
obstacle,10856.0,0.19491525423728814,Large (>96²),0.5296875,0.4671875
obstacle,3807.0,5.222222222222222,Medium,0.3875,0.53125
obstacle,8024.0,0.1440677966101695,Medium,0.0265625,0.4671875
obstacle,10856.0,0.19491525423728814,Large (>96²),0.91875,0.4671875
obstacle,3807.0,5.222222222222222,Medium,0.159375,0.53125
obstacle,864.0,1.1851851851851851,Small (<32²),0.975,0.53046875
obstacle,10437.0,0.2300469483568075,Large (>96²),0.546875,0.5421875
obstacle,5112.0,0.11267605633802817,Medium,0.01875,0.54140625
obstacle,10437.0,0.2300469483568075,Large (>96²),0.9015625,0.5421875
obstacle,23353.0,1.5950413223140496,Large (>96²),0.4234375,0.6484375
obstacle,21175.0,1.4462809917355373,Large (>96²),0.13671875,0.64765625
obstacle,9801.0,0.6694214876033058,Large (>96²),0.93671875,0.64765625
obstacle,26030.0,1.3868613138686132,Large (>96²),0.421875,0.6515625
obstacle,23975.0,1.2773722627737227,Large (>96²),0.13671875,0.65078125
obstacle,10686.0,0.5693430656934306,Large (>96²),0.9390625,0.65078125
obstacle,21090.0,1.7117117117117118,Large (>96²),0.421875,0.6328125
obstacle,19425.0,1.5765765765765767,Large (>96²),0.13671875,0.63203125
obstacle,8658.0,0.7027027027027027,Medium,0.9390625,0.63203125
obstacle,18228.0,1.8979591836734695,Large (>96²),0.421875,0.6109375
obstacle,16954.0,1.7653061224489797,Large (>96²),0.13515625,0.6109375
obstacle,7448.0,0.7755102040816326,Medium,0.940625,0.6109375
obstacle,21037.0,1.7706422018348624,Large (>96²),0.425,0.6140625
obstacle,18966.0,1.5963302752293578,Large (>96²),0.1359375,0.61328125
obstacle,8938.0,0.7522935779816514,Medium,0.9359375,0.61328125
obstacle,13260.0,2.1794871794871793,Large (>96²),0.409375,0.5796875
obstacle,13260.0,2.1794871794871793,Large (>96²),0.1375,0.5796875
obstacle,4680.0,0.7692307692307693,Medium,0.953125,0.5796875
obstacle,12212.0,2.4225352112676055,Large (>96²),0.4078125,0.559375
obstacle,12212.0,2.4225352112676055,Large (>96²),0.1390625,0.559375
obstacle,4260.0,0.8450704225352113,Medium,0.953125,0.55859375
obstacle,13468.0,2.4594594594594597,Large (>96²),0.41875,0.571875
obstacle,12802.0,2.3378378378378377,Large (>96²),0.13515625,0.571875
obstacle,5328.0,0.972972972972973,Medium,0.94375,0.571875
obstacle,11550.0,2.6515151515151514,Large (>96²),0.409375,0.546875
obstacle,11550.0,2.6515151515151514,Large (>96²),0.1375,0.546875
obstacle,4158.0,0.9545454545454546,Medium,0.95078125,0.546875
obstacle,7350.0,3.061224489795918,Medium,0.3921875,0.5296875
obstacle,7350.0,3.061224489795918,Medium,0.1546875,0.5296875
obstacle,1911.0,0.7959183673469388,Medium,0.96953125,0.52890625
obstacle,9570.0,2.8448275862068964,Large (>96²),0.4015625,0.5328125
obstacle,9570.0,2.8448275862068964,Large (>96²),0.1453125,0.5328125
obstacle,3074.0,0.9137931034482759,Medium,0.95859375,0.5328125
obstacle,9120.0,2.807017543859649,Medium,0.403125,0.521875
obstacle,9120.0,2.807017543859649,Medium,0.14375,0.521875
obstacle,2907.0,0.8947368421052632,Medium,0.96015625,0.52109375
obstacle,7791.0,3.2448979591836733,Medium,0.396875,0.5140625
obstacle,7791.0,3.2448979591836733,Medium,0.15,0.5140625
obstacle,2303.0,0.9591836734693877,Medium,0.96328125,0.51328125
obstacle,7632.0,2.7169811320754715,Medium,0.3859375,0.5265625
obstacle,7632.0,2.7169811320754715,Medium,0.1609375,0.5265625
obstacle,1696.0,0.6037735849056604,Medium,0.975,0.52578125
obstacle,6204.0,3.2045454545454546,Medium,0.3828125,0.5171875
obstacle,6204.0,3.2045454545454546,Medium,0.1640625,0.5171875
obstacle,1276.0,0.6590909090909091,Medium,0.97734375,0.5171875
obstacle,10062.0,6.615384615384615,Large (>96²),0.475,0.4921875
obstacle,6825.0,4.487179487179487,Medium,0.13671875,0.49140625
obstacle,5694.0,3.7435897435897436,Medium,0.8859375,0.49140625
obstacle,10480.0,6.55,Large (>96²),0.478125,0.503125
obstacle,7000.0,4.375,Medium,0.13671875,0.503125
obstacle,6000.0,3.75,Medium,0.8828125,0.503125
obstacle,13248.0,5.75,Large (>96²),0.4890625,0.5234375
obstacle,8400.0,3.6458333333333335,Medium,0.13671875,0.5234375
obstacle,7872.0,3.4166666666666665,Medium,0.871875,0.5234375
obstacle,12480.0,5.416666666666667,Large (>96²),0.4765625,0.50625
obstacle,8400.0,3.6458333333333335,Medium,0.13671875,0.50625
obstacle,7104.0,3.0833333333333335,Medium,0.884375,0.50625
obstacle,14450.0,5.78,Large (>96²),0.4984375,0.53125
obstacle,1127.0,0.46938775510204084,Medium,0.290625,0.4421875
obstacle,8750.0,3.5,Medium,0.13671875,0.53125
obstacle,8850.0,3.54,Medium,0.86171875,0.53125
obstacle,1127.0,0.46938775510204084,Medium,0.25625,0.4421875
obstacle,14976.0,5.538461538461538,Large (>96²),0.5,0.5390625
obstacle,9048.0,3.3461538461538463,Medium,0.1359375,0.5390625
obstacle,9204.0,3.4038461538461537,Medium,0.86171875,0.5390625
obstacle,14872.0,5.5,Large (>96²),0.5015625,0.5390625
obstacle,3504.0,0.6575342465753424,Medium,0.3109375,0.41875
obstacle,8944.0,3.3076923076923075,Medium,0.134375,0.5390625
obstacle,9204.0,3.4038461538461537,Medium,0.86171875,0.5390625
obstacle,3504.0,0.6575342465753424,Medium,0.2359375,0.41875
obstacle,19380.0,4.1911764705882355,Large (>96²),0.496875,0.546875
obstacle,4494.0,0.3925233644859813,Medium,0.309375,0.3921875
obstacle,11832.0,2.5588235294117645,Large (>96²),0.1359375,0.546875
obstacle,11764.0,2.5441176470588234,Large (>96²),0.86484375,0.546875
obstacle,4494.0,0.3925233644859813,Medium,0.2375,0.3921875
obstacle,24108.0,3.4166666666666665,Large (>96²),0.5,0.584375
obstacle,6344.0,0.4262295081967213,Medium,0.3140625,0.3921875
obstacle,14532.0,2.0595238095238093,Large (>96²),0.13515625,0.584375
obstacle,14868.0,2.107142857142857,Large (>96²),0.86171875,0.584375
obstacle,6344.0,0.4262295081967213,Medium,0.2328125,0.3921875
obstacle,5610.0,0.5392156862745098,Medium,0.31875,0.421875
obstacle,32256.0,2.5714285714285716,Large (>96²),0.5,0.634375
obstacle,5610.0,0.5392156862745098,Medium,0.228125,0.421875
obstacle,19488.0,1.5535714285714286,Large (>96²),0.1359375,0.634375
obstacle,19824.0,1.5803571428571428,Large (>96²),0.86171875,0.634375
obstacle,25632.0,3.235955056179775,Large (>96²),0.5,0.6015625
obstacle,5472.0,0.59375,Medium,0.31875,0.4078125
obstacle,15486.0,1.9550561797752808,Large (>96²),0.1359375,0.60078125
obstacle,15753.0,1.9887640449438202,Large (>96²),0.86171875,0.60078125
obstacle,5472.0,0.59375,Medium,0.228125,0.4078125
obstacle,6786.0,0.49572649572649574,Medium,0.321875,0.4265625
obstacle,39893.0,2.064748201438849,Large (>96²),0.5,0.6765625
obstacle,6786.0,0.49572649572649574,Medium,0.225,0.4265625
obstacle,24047.0,1.2446043165467626,Large (>96²),0.13515625,0.67578125
obstacle,24603.0,1.2733812949640289,Large (>96²),0.86171875,0.67578125
obstacle,43472.0,1.881578947368421,Large (>96²),0.5015625,0.721875
obstacle,6936.0,0.375,Medium,0.3140625,0.4046875
obstacle,23874.0,1.2536231884057971,Large (>96²),0.5828125,0.4421875
obstacle,26144.0,1.131578947368421,Large (>96²),0.134375,0.721875
obstacle,26904.0,1.1644736842105263,Large (>96²),0.86171875,0.721875
obstacle,6936.0,0.375,Medium,0.2328125,0.4046875
obstacle,8694.0,0.45652173913043476,Medium,0.04921875,0.4421875
obstacle,23874.0,1.2536231884057971,Large (>96²),0.86484375,0.4421875
obstacle,42405.0,0.642023346303502,Large (>96²),0.48125,0.628125
obstacle,31868.0,0.48249027237354086,Large (>96²),0.096875,0.62734375
obstacle,26471.0,0.40077821011673154,Large (>96²),0.91953125,0.62734375
obstacle,50160.0,0.7196969696969697,Large (>96²),0.46875,0.65625
obstacle,38280.0,0.5492424242424242,Large (>96²),0.11328125,0.65625
obstacle,28512.0,0.4090909090909091,Large (>96²),0.915625,0.65625
obstacle,32648.0,0.7264150943396226,Large (>96²),0.465625,0.59375
obstacle,27348.0,0.6084905660377359,Large (>96²),0.10078125,0.59375
obstacle,18656.0,0.41509433962264153,Large (>96²),0.93125,0.59375
obstacle,24628.0,0.6968085106382979,Large (>96²),0.4546875,0.5390625
obstacle,23312.0,0.6595744680851063,Large (>96²),0.096875,0.5390625
obstacle,13160.0,0.3723404255319149,Large (>96²),0.9453125,0.5390625
obstacle,28400.0,0.71,Large (>96²),0.45625,0.5703125
obstacle,25800.0,0.645,Large (>96²),0.10078125,0.5703125
obstacle,15200.0,0.38,Large (>96²),0.940625,0.5703125
obstacle,14606.0,0.8134328358208955,Large (>96²),0.4625,0.5015625
obstacle,14472.0,0.8059701492537313,Large (>96²),0.084375,0.5015625
obstacle,8576.0,0.47761194029850745,Medium,0.95,0.5015625
obstacle,16000.0,0.625,Large (>96²),0.4765625,0.5234375
obstacle,15200.0,0.59375,Large (>96²),0.07421875,0.5234375
obstacle,10880.0,0.425,Large (>96²),0.946875,0.5234375
obstacle,10185.0,0.9238095238095239,Large (>96²),0.440625,0.478125
obstacle,10185.0,0.9238095238095239,Large (>96²),0.10625,0.478125
obstacle,4620.0,0.41904761904761906,Medium,0.965625,0.47734375
obstacle,11532.0,0.75,Large (>96²),0.4578125,0.4796875
obstacle,11532.0,0.75,Large (>96²),0.0890625,0.4796875
obstacle,6572.0,0.4274193548387097,Medium,0.95859375,0.4796875
